
> financial-wallet-frontend@0.1.0 dev
> next dev

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.56.1:3000
- Environments: .env.local

✓ Starting...
Creating turbopack project { dir: 'D:\\HK6 UIT\\DA1\\financial-wallet-frontend', testMode: true }
✓ Ready in 1191ms
 GET /admin/departments 200 in 75ms (compile: 41ms, proxy.ts: 3ms, render: 31ms)
 GET /admin/users 200 in 50ms (compile: 8ms, proxy.ts: 5ms, render: 38ms)
 GET /dashboard 200 in 26ms (compile: 4ms, proxy.ts: 3ms, render: 19ms)
 GET /admin/users 200 in 42ms (compile: 5ms, proxy.ts: 4ms, render: 32ms)
 GET /login 200 in 89ms (compile: 8ms, proxy.ts: 8ms, render: 74ms)
 GET /login 200 in 95ms (compile: 9ms, proxy.ts: 13ms, render: 73ms)
 GET /dashboard 200 in 63ms (compile: 27ms, proxy.ts: 4ms, render: 32ms)
 GET /admin/users 200 in 65ms (compile: 20ms, proxy.ts: 9ms, render: 37ms)
 GET /admin/roles 200 in 232ms (compile: 180ms, proxy.ts: 7ms, render: 44ms)
 GET /admin/users 200 in 56ms (compile: 6ms, proxy.ts: 6ms, render: 44ms)
 GET /admin/departments 200 in 64ms (compile: 12ms, proxy.ts: 7ms, render: 45ms)
 GET /admin/roles 200 in 54ms (compile: 8ms, proxy.ts: 5ms, render: 41ms)
 GET /admin/settings 200 in 65ms (compile: 22ms, proxy.ts: 3ms, render: 39ms)
 GET /admin/audit-logs 200 in 267ms (compile: 172ms, proxy.ts: 3ms, render: 91ms)
 GET /admin/settings 200 in 59ms (compile: 8ms, proxy.ts: 9ms, render: 41ms)
 GET /admin/roles 200 in 34ms (compile: 4ms, proxy.ts: 3ms, render: 26ms)
 GET /admin/departments 200 in 77ms (compile: 29ms, proxy.ts: 4ms, render: 44ms)
 GET /admin/users 200 in 35ms (compile: 4ms, proxy.ts: 5ms, render: 25ms)
 GET /notifications 200 in 51ms (compile: 15ms, proxy.ts: 3ms, render: 33ms)
 GET /profile 200 in 242ms (compile: 19ms, proxy.ts: 5ms, render: 217ms)
 GET /login 200 in 51ms (compile: 7ms, proxy.ts: 4ms, render: 40ms)
 GET /login 200 in 41ms (compile: 2ms, proxy.ts: 5ms, render: 33ms)
 GET /dashboard 200 in 41ms (compile: 5ms, proxy.ts: 5ms, render: 31ms)
 GET /wallet 200 in 110ms (compile: 73ms, proxy.ts: 5ms, render: 31ms)
 GET /profile 200 in 32ms (compile: 4ms, proxy.ts: 3ms, render: 24ms)
  Reload env: .env.local
 GET /profile 200 in 137ms (compile: 68ms, proxy.ts: 39ms, render: 30ms)
 GET /profile 200 in 199ms (compile: 121ms, proxy.ts: 25ms, render: 53ms)
  Reload env: .env.local
 GET /profile 200 in 538ms (compile: 474ms, proxy.ts: 27ms, render: 37ms)
✓ Compiled in 126ms
✓ Compiled in 57ms
✓ Compiled in 113ms
 GET /profile 200 in 571ms (compile: 282ms, proxy.ts: 4ms, render: 284ms)
 GET /admin/audit-logs 200 in 101ms (compile: 46ms, proxy.ts: 5ms, render: 50ms)
 GET /profile 200 in 57ms (compile: 7ms, proxy.ts: 7ms, render: 43ms)
✓ Compiled in 60ms
✓ Compiled in 417ms
✓ Compiled in 140ms
✓ Compiled in 189ms
✓ Compiled in 82ms
✓ Compiled in 118ms
✓ Compiled in 89ms
✓ Compiled in 62ms
✓ Compiled in 104ms
✓ Compiled in 188ms
✓ Compiled in 100ms
✓ Compiled in 83ms
✓ Compiled in 79ms
 GET /admin/audit-logs 200 in 187ms (compile: 133ms, proxy.ts: 5ms, render: 50ms)
 GET /profile 200 in 281ms (compile: 166ms, proxy.ts: 7ms, render: 109ms)
 GET /wallet 200 in 389ms (compile: 328ms, proxy.ts: 6ms, render: 55ms)
 GET /profile 200 in 52ms (compile: 7ms, proxy.ts: 8ms, render: 37ms)
 GET /profile 200 in 192ms (compile: 12ms, proxy.ts: 4ms, render: 175ms)
✓ Compiled in 118ms
✓ Compiled in 88ms
✓ Compiled in 80ms
✓ Compiled in 39ms
✓ Compiled in 289ms
 GET /profile 200 in 470ms (compile: 161ms, proxy.ts: 8ms, render: 301ms)
 GET /wallet 200 in 395ms (compile: 267ms, proxy.ts: 72ms, render: 56ms)
 GET /wallet 200 in 404ms (compile: 74ms, proxy.ts: 15ms, render: 315ms)
 GET /profile 200 in 46ms (compile: 6ms, proxy.ts: 7ms, render: 33ms)
 GET /notifications 200 in 401ms (compile: 163ms, proxy.ts: 9ms, render: 229ms)
 GET /admin/users 200 in 248ms (compile: 183ms, proxy.ts: 4ms, render: 61ms)
 GET /admin/departments 200 in 312ms (compile: 242ms, proxy.ts: 8ms, render: 63ms)
 GET /admin/users 200 in 35ms (compile: 5ms, proxy.ts: 7ms, render: 23ms)
 GET /admin/users 200 in 266ms (compile: 11ms, proxy.ts: 9ms, render: 247ms)
 GET /admin/departments 200 in 64ms (compile: 7ms, proxy.ts: 6ms, render: 52ms)
 GET /admin/departments 200 in 46ms (compile: 5ms, proxy.ts: 8ms, render: 33ms)
 GET /admin/roles 200 in 247ms (compile: 162ms, proxy.ts: 6ms, render: 79ms)
 GET /admin/settings 200 in 227ms (compile: 136ms, proxy.ts: 5ms, render: 86ms)
 GET /admin/audit-logs 200 in 286ms (compile: 183ms, proxy.ts: 4ms, render: 99ms)
 GET /admin/users 200 in 57ms (compile: 8ms, proxy.ts: 6ms, render: 42ms)
 GET /admin/departments 200 in 53ms (compile: 6ms, proxy.ts: 9ms, render: 39ms)
 GET /admin/roles 200 in 33ms (compile: 5ms, proxy.ts: 4ms, render: 25ms)
 GET /admin/settings 200 in 59ms (compile: 8ms, proxy.ts: 6ms, render: 46ms)
 GET /admin/audit-logs 200 in 247ms (compile: 15ms, proxy.ts: 6ms, render: 226ms)
 GET /notifications 200 in 58ms (compile: 8ms, proxy.ts: 7ms, render: 44ms)
 GET /wallet 200 in 57ms (compile: 9ms, proxy.ts: 5ms, render: 43ms)
 GET /dashboard 200 in 7.7s (compile: 7.7s, proxy.ts: 3ms, render: 35ms)
✓ Compiled in 82ms
 GET /wallet 200 in 88ms (compile: 19ms, proxy.ts: 16ms, render: 53ms)
 GET /profile 200 in 103ms (compile: 11ms, proxy.ts: 7ms, render: 85ms)
 GET /notifications 200 in 51ms (compile: 8ms, proxy.ts: 6ms, render: 38ms)
 GET /admin/users 200 in 273ms (compile: 190ms, proxy.ts: 4ms, render: 78ms)
 GET /admin/departments 200 in 89ms (compile: 16ms, proxy.ts: 7ms, render: 66ms)
 GET /admin/settings 200 in 211ms (compile: 40ms, proxy.ts: 91ms, render: 80ms)
 GET /admin/roles 200 in 150ms (compile: 37ms, proxy.ts: 70ms, render: 43ms)
 GET /admin/audit-logs 200 in 47ms (compile: 7ms, proxy.ts: 5ms, render: 35ms)
✓ Compiled in 234ms
 GET /admin/users 200 in 144ms (compile: 26ms, proxy.ts: 26ms, render: 92ms)
 GET /notifications 200 in 227ms (compile: 30ms, proxy.ts: 36ms, render: 160ms)
 GET /profile 200 in 227ms (compile: 9ms, proxy.ts: 5ms, render: 212ms)
 GET /wallet 200 in 283ms (compile: 204ms, proxy.ts: 5ms, render: 74ms)
 GET /dashboard 200 in 152ms (compile: 89ms, proxy.ts: 15ms, render: 48ms)
✓ Compiled in 257ms
 GET /dashboard 200 in 420ms (compile: 99ms, proxy.ts: 4ms, render: 317ms)
✓ Compiled in 213ms
 GET /dashboard 200 in 307ms (compile: 100ms, proxy.ts: 4ms, render: 203ms)
✓ Compiled in 93ms
 GET /wallet 200 in 66ms (compile: 16ms, proxy.ts: 9ms, render: 40ms)
 GET /profile 200 in 133ms (compile: 38ms, proxy.ts: 58ms, render: 38ms)
✓ Compiled in 102ms
✓ Compiled in 62ms
 GET /admin/audit-logs 200 in 70ms (compile: 10ms, proxy.ts: 9ms, render: 51ms)
 GET /admin/settings 200 in 75ms (compile: 9ms, proxy.ts: 6ms, render: 61ms)
 GET /admin/roles 200 in 68ms (compile: 12ms, proxy.ts: 7ms, render: 48ms)
 GET /admin/departments 200 in 55ms (compile: 9ms, proxy.ts: 5ms, render: 41ms)
 GET /admin/users 200 in 200ms (compile: 18ms, proxy.ts: 6ms, render: 176ms)
 GET /notifications 200 in 46ms (compile: 6ms, proxy.ts: 5ms, render: 35ms)
 GET /profile 200 in 51ms (compile: 11ms, proxy.ts: 6ms, render: 35ms)
 GET /wallet 200 in 164ms (compile: 55ms, proxy.ts: 56ms, render: 53ms)
 GET /dashboard 200 in 282ms (compile: 197ms, proxy.ts: 8ms, render: 77ms)
 GET /admin/roles 200 in 51ms (compile: 9ms, proxy.ts: 5ms, render: 38ms)
 GET /admin/users 200 in 189ms (compile: 139ms, proxy.ts: 7ms, render: 43ms)
✓ Compiled in 183ms
 GET /dashboard 200 in 67ms (compile: 13ms, proxy.ts: 7ms, render: 46ms)
 GET /wallet 200 in 46ms (compile: 8ms, proxy.ts: 8ms, render: 30ms)
 GET /profile 200 in 50ms (compile: 11ms, proxy.ts: 7ms, render: 32ms)
 GET /notifications 200 in 38ms (compile: 6ms, proxy.ts: 4ms, render: 28ms)
 GET /admin/users 200 in 206ms (compile: 33ms, proxy.ts: 116ms, render: 56ms)
 GET /admin/roles 200 in 42ms (compile: 8ms, proxy.ts: 4ms, render: 30ms)
 GET /admin/roles 200 in 39ms (compile: 8ms, proxy.ts: 4ms, render: 28ms)
 GET /admin/settings 200 in 52ms (compile: 16ms, proxy.ts: 3ms, render: 32ms)
 GET /admin/audit-logs 200 in 58ms (compile: 9ms, proxy.ts: 12ms, render: 37ms)
✓ Compiled in 156ms
✓ Compiled in 176ms
✓ Compiled in 37ms
✓ Compiled in 41ms
✓ Compiled in 58ms
✓ Compiled in 74ms
✓ Compiled in 50ms
✓ Compiled in 34ms
✓ Compiled in 61ms
✓ Compiled in 35ms
✓ Compiled in 56ms
✓ Compiled in 36ms
✓ Compiled in 44ms
✓ Compiled in 37ms
✓ Compiled in 52ms
✓ Compiled in 39ms
✓ Compiled in 45ms
✓ Compiled in 57ms
✓ Compiled in 59ms
✓ Compiled in 83ms
✓ Compiled in 39ms
✓ Compiled in 36ms
✓ Compiled in 46ms
✓ Compiled in 38ms
✓ Compiled in 50ms
✓ Compiled in 61ms
✓ Compiled in 66ms
✓ Compiled in 41ms
✓ Compiled in 58ms
 GET /admin/settings 200 in 485ms (compile: 413ms, proxy.ts: 13ms, render: 59ms)
 GET /dashboard 200 in 246ms (compile: 9ms, proxy.ts: 5ms, render: 232ms)
 GET /profile 200 in 87ms (compile: 14ms, proxy.ts: 6ms, render: 66ms)
 GET /profile 200 in 16.0s (compile: 7ms, proxy.ts: 15.9s, render: 67ms)
 GET /admin/settings 200 in 62ms (compile: 10ms, proxy.ts: 7ms, render: 44ms)
 GET /profile 200 in 46ms (compile: 8ms, proxy.ts: 6ms, render: 32ms)
✓ Compiled in 266ms
✓ Compiled in 109ms
✓ Compiled in 83ms
✓ Compiled in 326ms
 GET /profile 200 in 958ms (compile: 523ms, proxy.ts: 10ms, render: 425ms)
 GET /notifications 200 in 623ms (compile: 272ms, proxy.ts: 9ms, render: 342ms)
 GET /profile 200 in 124ms (compile: 18ms, proxy.ts: 7ms, render: 99ms)
 GET /notifications 200 in 216ms (compile: 11ms, proxy.ts: 5ms, render: 200ms)
 GET /profile 200 in 44ms (compile: 9ms, proxy.ts: 3ms, render: 31ms)
 GET /wallet 200 in 322ms (compile: 222ms, proxy.ts: 8ms, render: 92ms)
 GET /notifications 200 in 69ms (compile: 15ms, proxy.ts: 7ms, render: 47ms)
 GET /admin/users 200 in 280ms (compile: 226ms, proxy.ts: 7ms, render: 47ms)
 GET /admin/departments 200 in 244ms (compile: 186ms, proxy.ts: 6ms, render: 52ms)
✓ Compiled in 455ms
✓ Compiled in 206ms
 GET /notifications 200 in 214ms (compile: 153ms, proxy.ts: 7ms, render: 54ms)
 GET /profile 200 in 173ms (compile: 124ms, proxy.ts: 5ms, render: 44ms)
 GET /notifications 200 in 43ms (compile: 5ms, proxy.ts: 4ms, render: 34ms)
 GET /admin/users 200 in 203ms (compile: 147ms, proxy.ts: 6ms, render: 51ms)
○ Compiling /admin/users/[id] ...
 GET /admin/users/18 200 in 4.5s (compile: 4.2s, proxy.ts: 5ms, render: 229ms)
✓ Compiled in 195ms
 GET /profile 200 in 382ms (compile: 151ms, proxy.ts: 5ms, render: 226ms)
 GET /profile 200 in 408ms (compile: 57ms, proxy.ts: 31ms, render: 321ms)
 GET /login 200 in 572ms (compile: 437ms, proxy.ts: 11ms, render: 124ms)
 GET /login 200 in 350ms (compile: 7ms, proxy.ts: 12ms, render: 331ms)
 GET /login?callbackUrl=%2F.well-known%2Fappspecific%2Fcom.chrome.devtools.json 200 in 272ms (compile: 23ms, proxy.ts: 11ms, render: 237ms)
 GET /dashboard 200 in 210ms (compile: 147ms, proxy.ts: 6ms, render: 57ms)
 GET /profile 200 in 42ms (compile: 6ms, proxy.ts: 5ms, render: 31ms)
 GET /notifications 200 in 63ms (compile: 12ms, proxy.ts: 9ms, render: 42ms)
 GET /wallet 200 in 153ms (compile: 118ms, proxy.ts: 2ms, render: 33ms)
 GET /dashboard 200 in 35ms (compile: 4ms, proxy.ts: 4ms, render: 27ms)
 GET /admin/roles 200 in 188ms (compile: 141ms, proxy.ts: 5ms, render: 42ms)
 GET /admin/departments 200 in 89ms (compile: 62ms, proxy.ts: 3ms, render: 23ms)
 GET /admin/users 200 in 34ms (compile: 8ms, proxy.ts: 7ms, render: 20ms)
 GET /profile 200 in 28ms (compile: 4ms, proxy.ts: 3ms, render: 21ms)
 GET /admin/users/1 200 in 314ms (compile: 104ms, proxy.ts: 5ms, render: 206ms)
 GET /login 200 in 72ms (compile: 8ms, proxy.ts: 5ms, render: 60ms)
 GET /login 200 in 55ms (compile: 3ms, proxy.ts: 5ms, render: 47ms)
 GET /dashboard 200 in 80ms (compile: 12ms, proxy.ts: 10ms, render: 58ms)
 GET /profile 200 in 242ms (compile: 189ms, proxy.ts: 5ms, render: 48ms)
 GET /admin/departments 200 in 85ms (compile: 13ms, proxy.ts: 9ms, render: 63ms)
 GET /admin/users 200 in 57ms (compile: 12ms, proxy.ts: 6ms, render: 39ms)
 GET /dashboard 200 in 50ms (compile: 7ms, proxy.ts: 6ms, render: 38ms)
✓ Compiled in 712ms
✓ Compiled in 239ms
✓ Compiled in 193ms
✓ Compiled in 168ms
 GET /wallet 200 in 255ms (compile: 37ms, proxy.ts: 108ms, render: 110ms)
 GET /profile 200 in 78ms (compile: 16ms, proxy.ts: 6ms, render: 57ms)
 GET /notifications 200 in 112ms (compile: 30ms, proxy.ts: 6ms, render: 76ms)
 GET /admin/users 200 in 64ms (compile: 8ms, proxy.ts: 10ms, render: 47ms)
 GET /admin/departments 200 in 79ms (compile: 17ms, proxy.ts: 9ms, render: 54ms)
✓ Compiled in 547ms
✓ Compiled in 388ms
 GET /login?callbackUrl=%2Fwallet 200 in 553ms (compile: 19ms, proxy.ts: 5ms, render: 528ms)
 GET /login 200 in 64ms (compile: 4ms, proxy.ts: 4ms, render: 56ms)
 GET /login 200 in 69ms (compile: 4ms, proxy.ts: 8ms, render: 57ms)
 GET /dashboard 200 in 370ms (compile: 16ms, proxy.ts: 4ms, render: 350ms)
 GET /wallet 200 in 351ms (compile: 91ms, proxy.ts: 9ms, render: 251ms)
 GET /dashboard 200 in 92ms (compile: 5ms, proxy.ts: 3ms, render: 85ms)
 GET /admin/users 200 in 245ms (compile: 61ms, proxy.ts: 5ms, render: 179ms)
 GET /admin/audit-logs 200 in 338ms (compile: 185ms, proxy.ts: 9ms, render: 144ms)
 GET /login 200 in 1213ms (compile: 134ms, proxy.ts: 258ms, render: 821ms)
 GET /dashboard 200 in 161ms (compile: 43ms, proxy.ts: 15ms, render: 103ms)
 GET /profile 200 in 107ms (compile: 36ms, proxy.ts: 7ms, render: 63ms)
 GET /wallet 200 in 70ms (compile: 24ms, proxy.ts: 5ms, render: 41ms)
 GET /notifications 200 in 67ms (compile: 17ms, proxy.ts: 15ms, render: 35ms)
 GET /admin/users 200 in 72ms (compile: 18ms, proxy.ts: 6ms, render: 47ms)
 GET /wallet 200 in 32ms (compile: 5ms, proxy.ts: 5ms, render: 21ms)
✓ Compiled in 284ms
 GET /dashboard 200 in 183ms (compile: 8ms, proxy.ts: 7ms, render: 168ms)
 GET /wallet 200 in 764ms (compile: 224ms, proxy.ts: 4ms, render: 536ms)
 GET /login 200 in 110ms (compile: 7ms, proxy.ts: 4ms, render: 99ms)
 GET /login 200 in 126ms (compile: 8ms, proxy.ts: 14ms, render: 104ms)
 GET /dashboard 200 in 61ms (compile: 14ms, proxy.ts: 7ms, render: 40ms)
 GET /notifications 200 in 29ms (compile: 4ms, proxy.ts: 3ms, render: 23ms)
 GET /profile 200 in 33ms (compile: 7ms, proxy.ts: 6ms, render: 20ms)
 GET /wallet 200 in 33ms (compile: 3ms, proxy.ts: 4ms, render: 25ms)
 GET /profile 200 in 29ms (compile: 3ms, proxy.ts: 5ms, render: 21ms)
✓ Compiled in 87ms
 GET /notifications 200 in 44ms (compile: 5ms, proxy.ts: 6ms, render: 32ms)
 GET /admin/departments 200 in 29ms (compile: 5ms, proxy.ts: 3ms, render: 21ms)
✓ Compiled in 106ms
✓ Compiled in 315ms
 GET /admin/roles 200 in 65ms (compile: 22ms, proxy.ts: 4ms, render: 39ms)
 GET /dashboard 200 in 122ms (compile: 9ms, proxy.ts: 8ms, render: 105ms)
 GET /wallet 200 in 468ms (compile: 90ms, proxy.ts: 5ms, render: 373ms)
 GET /login 200 in 69ms (compile: 6ms, proxy.ts: 4ms, render: 58ms)
 GET /login 200 in 102ms (compile: 3ms, proxy.ts: 6ms, render: 93ms)
 GET /dashboard 200 in 117ms (compile: 6ms, proxy.ts: 5ms, render: 106ms)
 GET /wallet 200 in 470ms (compile: 108ms, proxy.ts: 5ms, render: 357ms)
 GET /dashboard 200 in 60ms (compile: 9ms, proxy.ts: 6ms, render: 46ms)
 GET /admin/users 200 in 49ms (compile: 10ms, proxy.ts: 6ms, render: 33ms)
 GET /admin/departments 200 in 40ms (compile: 10ms, proxy.ts: 2ms, render: 27ms)
 GET /wallet 200 in 29ms (compile: 4ms, proxy.ts: 5ms, render: 20ms)
✓ Compiled in 46ms
 GET /dashboard 200 in 82ms (compile: 4ms, proxy.ts: 2ms, render: 76ms)
 GET /wallet 200 in 443ms (compile: 59ms, proxy.ts: 3ms, render: 381ms)
 GET /login 200 in 50ms (compile: 5ms, proxy.ts: 4ms, render: 40ms)
 GET /login 200 in 56ms (compile: 6ms, proxy.ts: 6ms, render: 44ms)
 GET /dashboard 200 in 39ms (compile: 4ms, proxy.ts: 5ms, render: 30ms)
 GET /profile 200 in 53ms (compile: 7ms, proxy.ts: 9ms, render: 36ms)
 GET /wallet 200 in 27ms (compile: 3ms, proxy.ts: 2ms, render: 21ms)
 GET /login 200 in 84ms (compile: 4ms, proxy.ts: 4ms, render: 76ms)
 GET /dashboard 200 in 47ms (compile: 7ms, proxy.ts: 6ms, render: 34ms)
 GET /wallet 200 in 187ms (compile: 152ms, proxy.ts: 2ms, render: 32ms)
 GET /profile 200 in 22ms (compile: 3ms, proxy.ts: 2ms, render: 18ms)
✓ Compiled in 62ms
✓ Compiled in 64ms
✓ Compiled in 67ms
 GET /notifications 200 in 45ms (compile: 10ms, proxy.ts: 5ms, render: 30ms)
 GET /profile 200 in 33ms (compile: 3ms, proxy.ts: 7ms, render: 22ms)
 GET /wallet 200 in 138ms (compile: 97ms, proxy.ts: 4ms, render: 36ms)
 GET /profile 200 in 33ms (compile: 4ms, proxy.ts: 4ms, render: 25ms)
 GET /profile 200 in 126ms (compile: 4ms, proxy.ts: 3ms, render: 120ms)
 GET /notifications 200 in 65ms (compile: 11ms, proxy.ts: 10ms, render: 44ms)
 GET /profile 200 in 30ms (compile: 4ms, proxy.ts: 2ms, render: 23ms)
 GET /wallet 200 in 28ms (compile: 4ms, proxy.ts: 4ms, render: 21ms)
 GET /profile 200 in 54ms (compile: 6ms, proxy.ts: 7ms, render: 41ms)
 GET /notifications 200 in 38ms (compile: 7ms, proxy.ts: 4ms, render: 27ms)
 GET /admin/users 200 in 39ms (compile: 8ms, proxy.ts: 3ms, render: 28ms)
 GET /admin/users?role=EMPLOYEE 200 in 35ms (compile: 5ms, proxy.ts: 4ms, render: 25ms)
 GET /admin/users?role=TEAM_LEADER 200 in 43ms (compile: 10ms, proxy.ts: 8ms, render: 25ms)
 GET /admin/users?role=MANAGER 200 in 43ms (compile: 5ms, proxy.ts: 4ms, render: 34ms)
 GET /admin/users?role=ACCOUNTANT 200 in 36ms (compile: 9ms, proxy.ts: 4ms, render: 23ms)
 GET /admin/users?role=CFO 200 in 42ms (compile: 7ms, proxy.ts: 8ms, render: 28ms)
 GET /admin/users?role=ADMIN 200 in 65ms (compile: 8ms, proxy.ts: 6ms, render: 51ms)
 GET /admin/departments 200 in 41ms (compile: 7ms, proxy.ts: 4ms, render: 30ms)
✓ Compiled in 70ms
✓ Compiled in 123ms
✓ Compiled in 40ms
✓ Compiled in 42ms
✓ Compiled in 40ms
✓ Compiled in 46ms
✓ Compiled in 61ms
 GET /admin/users 200 in 45ms (compile: 8ms, proxy.ts: 3ms, render: 33ms)
 GET /admin/roles 200 in 124ms (compile: 92ms, proxy.ts: 2ms, render: 30ms)
 GET /admin/settings 200 in 139ms (compile: 89ms, proxy.ts: 4ms, render: 46ms)
 GET /admin/audit-logs 200 in 31ms (compile: 5ms, proxy.ts: 4ms, render: 22ms)
 GET /notifications 200 in 47ms (compile: 9ms, proxy.ts: 9ms, render: 29ms)
 GET /profile 200 in 39ms (compile: 7ms, proxy.ts: 5ms, render: 27ms)
 GET /admin/users 200 in 30ms (compile: 4ms, proxy.ts: 2ms, render: 24ms)
 GET /admin/users/18 200 in 77ms (compile: 29ms, proxy.ts: 3ms, render: 45ms)
 GET /admin/users 200 in 31ms (compile: 4ms, proxy.ts: 5ms, render: 22ms)
 GET /admin/roles 200 in 32ms (compile: 4ms, proxy.ts: 4ms, render: 24ms)
 GET /profile 200 in 49ms (compile: 12ms, proxy.ts: 5ms, render: 32ms)
 GET /dashboard 200 in 43ms (compile: 11ms, proxy.ts: 5ms, render: 27ms)
 GET /wallet 200 in 45ms (compile: 8ms, proxy.ts: 4ms, render: 33ms)
 GET /profile 200 in 34ms (compile: 6ms, proxy.ts: 4ms, render: 24ms)
 GET /notifications 200 in 29ms (compile: 5ms, proxy.ts: 3ms, render: 21ms)
 GET /admin/users 200 in 37ms (compile: 6ms, proxy.ts: 3ms, render: 29ms)
 GET /admin/departments 200 in 123ms (compile: 85ms, proxy.ts: 4ms, render: 34ms)
 GET /admin/roles 200 in 28ms (compile: 7ms, proxy.ts: 2ms, render: 19ms)
 GET /admin/settings 200 in 38ms (compile: 7ms, proxy.ts: 3ms, render: 29ms)
 GET /admin/audit-logs 200 in 42ms (compile: 6ms, proxy.ts: 4ms, render: 32ms)
✓ Compiled in 600ms
 GET /admin/audit-logs 200 in 569ms (compile: 180ms, proxy.ts: 17ms, render: 373ms)
 GET /login?callbackUrl=%2Fwallet%2Fdeposit 200 in 202ms (compile: 24ms, proxy.ts: 6ms, render: 171ms)
 GET /dashboard 200 in 1071ms (compile: 131ms, proxy.ts: 10ms, render: 930ms)
 GET /wallet/deposit 200 in 740ms (compile: 169ms, proxy.ts: 6ms, render: 565ms)
 GET /login 200 in 332ms (compile: 18ms, proxy.ts: 10ms, render: 304ms)
 GET /dashboard 200 in 46ms (compile: 7ms, proxy.ts: 6ms, render: 33ms)
 GET /wallet 200 in 100ms (compile: 71ms, proxy.ts: 4ms, render: 25ms)
 GET /dashboard 200 in 49ms (compile: 6ms, proxy.ts: 5ms, render: 38ms)
 GET /profile 200 in 116ms (compile: 86ms, proxy.ts: 3ms, render: 26ms)
 GET /wallet 200 in 40ms (compile: 7ms, proxy.ts: 4ms, render: 29ms)
 GET /notifications 200 in 132ms (compile: 90ms, proxy.ts: 5ms, render: 37ms)
 GET /notifications 200 in 162ms (compile: 7ms, proxy.ts: 5ms, render: 150ms)
 GET /wallet 200 in 30ms (compile: 3ms, proxy.ts: 3ms, render: 24ms)
 GET /profile 200 in 26ms (compile: 3ms, proxy.ts: 3ms, render: 20ms)
 GET /notifications 200 in 35ms (compile: 8ms, proxy.ts: 4ms, render: 23ms)
 GET /cfo/approvals 200 in 1201ms (compile: 1169ms, proxy.ts: 4ms, render: 29ms)
 GET /profile 200 in 27ms (compile: 3ms, proxy.ts: 3ms, render: 21ms)
 GET /notifications 200 in 21ms (compile: 3ms, proxy.ts: 2ms, render: 15ms)
 GET /cfo/approvals 200 in 26ms (compile: 3ms, proxy.ts: 4ms, render: 19ms)
 GET /cfo/system-fund 200 in 574ms (compile: 536ms, proxy.ts: 5ms, render: 33ms)
 GET /cfo/approvals 200 in 31ms (compile: 4ms, proxy.ts: 4ms, render: 22ms)
 GET /cfo/approvals 200 in 37ms (compile: 4ms, proxy.ts: 4ms, render: 29ms)
 GET /cfo/system-fund 200 in 31ms (compile: 5ms, proxy.ts: 2ms, render: 24ms)
 GET /cfo/approvals 200 in 29ms (compile: 4ms, proxy.ts: 8ms, render: 17ms)
 GET /notifications 200 in 39ms (compile: 5ms, proxy.ts: 5ms, render: 29ms)
 GET /cfo/system-fund 200 in 21ms (compile: 2ms, proxy.ts: 2ms, render: 17ms)
 GET /cfo/audit-logs 200 in 631ms (compile: 584ms, proxy.ts: 4ms, render: 43ms)
 GET /cfo/settings 200 in 374ms (compile: 343ms, proxy.ts: 4ms, render: 27ms)
 GET /cfo/system-fund 200 in 42ms (compile: 6ms, proxy.ts: 5ms, render: 32ms)
 GET /cfo/system-fund 200 in 87ms (compile: 6ms, proxy.ts: 5ms, render: 77ms)
 GET /cfo/audit-logs 200 in 37ms (compile: 4ms, proxy.ts: 9ms, render: 24ms)
✓ Compiled in 526ms
✓ Compiled in 169ms
✓ Compiled in 83ms
 GET /login 200 in 77ms (compile: 11ms, proxy.ts: 4ms, render: 62ms)
 GET /dashboard 200 in 101ms (compile: 71ms, proxy.ts: 4ms, render: 26ms)
 GET /login 200 in 94ms (compile: 9ms, proxy.ts: 4ms, render: 81ms)
 GET /dashboard 200 in 39ms (compile: 12ms, proxy.ts: 6ms, render: 22ms)
 GET /profile 200 in 97ms (compile: 66ms, proxy.ts: 3ms, render: 28ms)
✓ Compiled in 205ms
✓ Compiled in 83ms
✓ Compiled in 57ms
✓ Compiled in 49ms
✓ Compiled in 57ms
 GET /notifications 200 in 301ms (compile: 170ms, proxy.ts: 31ms, render: 100ms)
 GET /wallet 200 in 181ms (compile: 128ms, proxy.ts: 6ms, render: 46ms)
 GET /dashboard 200 in 40ms (compile: 11ms, proxy.ts: 2ms, render: 27ms)
 GET /admin/users 200 in 96ms (compile: 70ms, proxy.ts: 5ms, render: 21ms)
✓ Compiled in 61ms
 GET /admin/departments 200 in 191ms (compile: 134ms, proxy.ts: 16ms, render: 40ms)
 GET /admin/departments/7 200 in 764ms (compile: 714ms, proxy.ts: 10ms, render: 39ms)
✓ Compiled in 267ms
 GET /admin/departments/7 200 in 456ms (compile: 57ms, proxy.ts: 21ms, render: 378ms)
 GET /notifications 200 in 129ms (compile: 20ms, proxy.ts: 27ms, render: 82ms)
✓ Compiled in 56ms
✓ Compiled in 42ms
✓ Compiled in 53ms
✓ Compiled in 49ms
✓ Compiled in 43ms
 GET /dashboard 200 in 103ms (compile: 23ms, proxy.ts: 9ms, render: 71ms)
 GET /dashboard 200 in 234ms (compile: 3ms, proxy.ts: 4ms, render: 227ms)
 GET /admin/users 200 in 164ms (compile: 133ms, proxy.ts: 5ms, render: 26ms)
